taz,chargingPointType,numStalls,pricingModel,feeInCents,parkingType,timeRestrictions,reservedFor
2554,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2555,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2556,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2557,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2558,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2559,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2560,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2561,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2562,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2563,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2564,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2565,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2566,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2567,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2568,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2569,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2570,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2571,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2572,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2573,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2574,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2575,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2576,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2577,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2578,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2579,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2580,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2581,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2582,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2583,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2584,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2585,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2586,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2587,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2588,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2589,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2590,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2591,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2592,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2593,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2594,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2595,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2596,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2597,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2598,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2599,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2600,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2601,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2602,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2603,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2604,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2605,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2606,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2607,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2608,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2609,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2610,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2611,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2612,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2613,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2614,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2615,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2616,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2617,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2618,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2619,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2620,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2621,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2622,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2623,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2624,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2625,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2626,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2627,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2628,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2629,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2630,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2631,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2632,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2633,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2634,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2635,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2636,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2637,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2638,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2639,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2640,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2641,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2642,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2643,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
2644,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
2,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
3,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
4,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
5,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
6,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
7,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
8,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
9,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
10,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
11,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
12,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
13,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
14,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
15,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
16,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
17,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
18,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
19,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
20,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
21,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
22,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
23,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
24,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
25,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
26,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
27,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
28,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
29,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
30,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
31,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
32,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
33,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
34,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
35,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
36,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
37,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
38,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
39,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
40,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
41,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
42,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
43,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
44,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
45,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
46,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
47,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
48,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
49,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
50,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
51,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
52,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
53,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
54,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
55,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
56,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
57,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
58,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
59,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
60,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
61,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
62,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
63,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
64,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
65,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
66,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
67,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
68,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
69,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
70,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
71,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
72,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
73,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
74,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
75,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
76,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
77,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
78,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
79,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
80,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
81,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
82,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
83,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
84,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
85,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
86,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
87,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
88,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
89,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
90,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
91,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
92,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
93,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
94,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
95,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
96,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
97,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
98,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
99,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
100,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
101,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
102,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
103,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
104,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
105,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
106,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
107,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
108,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
109,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
110,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
111,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
112,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
113,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
114,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
115,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
116,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
117,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
118,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
119,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
120,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
121,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
122,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
123,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
124,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
125,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
126,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
127,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
128,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
129,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
130,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
131,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
132,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
133,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
134,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
135,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
136,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
137,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
138,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
139,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
140,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
141,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
142,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
143,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
144,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
145,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
146,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
147,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
148,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
149,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
150,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
151,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
152,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
153,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
154,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
155,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
156,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
157,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
158,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
159,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
160,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
161,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
162,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
163,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
164,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
165,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
166,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
167,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
168,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
169,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
170,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
171,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
172,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
173,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
174,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
175,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
176,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
177,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
178,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
179,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
180,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
181,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
182,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
183,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
184,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
185,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
186,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
187,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
188,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
189,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
190,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
191,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
192,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
193,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
194,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
195,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
196,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
197,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
198,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
199,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
200,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
201,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
202,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
203,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
204,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
205,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
206,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
207,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
208,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
209,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
210,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
211,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
212,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
213,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
214,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
215,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
216,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
217,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
218,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
219,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
220,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
221,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
222,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
223,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
224,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
225,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
226,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
227,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
228,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
229,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
230,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
231,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
232,NoCharger,1000000000,FlatFee,0.0,Depot,Freight|00:00-23:59,
