taz,parkingType,chargingPointType,numStalls,pricingModel,feeInCents,reservedFor
1477,Workplace,None,2147483647,flatFee,0,
1477,Workplace,Level2,2147483647,flatFee,0,
1477,Public,None,2147483647,flatFee,0,
1477,Public,Level2,2147483647,flatFee,0,
1477,Residential,None,2147483647,flatFee,0,
1477,Residential,Level2,2147483647,flatFee,0,
1478,Workplace,None,2147483647,flatFee,0,
1478,Workplace,Level2,2147483647,flatFee,0,
1478,Public,None,2147483647,flatFee,0,
1478,Public,Level2,2147483647,flatFee,0,
1478,Residential,None,2147483647,flatFee,0,
1478,Residential,Level2,2147483647,flatFee,0,
1479,Workplace,None,2147483647,flatFee,0,
1479,Workplace,Level2,2147483647,flatFee,0,
1479,Public,None,2147483647,flatFee,0,
1479,Public,Level2,2147483647,flatFee,0,
1479,Residential,None,2147483647,flatFee,0,
1479,Residential,Level2,2147483647,flatFee,0,
1480,Workplace,None,2147483647,flatFee,0,
1480,Workplace,Level2,2147483647,flatFee,0,
1480,Public,None,2147483647,flatFee,0,
1480,Public,Level2,2147483647,flatFee,0,
1480,Residential,None,2147483647,flatFee,0,
1480,Residential,Level2,2147483647,flatFee,0,
1481,Workplace,None,2147483647,flatFee,0,
1481,Workplace,Level2,2147483647,flatFee,0,
1481,Public,None,2147483647,flatFee,0,
1481,Public,Level2,2147483647,flatFee,0,
1481,Residential,None,2147483647,flatFee,0,
1481,Residential,Level2,2147483647,flatFee,0,
1482,Workplace,None,2147483647,flatFee,0,
1482,Workplace,Level2,2147483647,flatFee,0,
1482,Public,None,2147483647,flatFee,0,
1482,Public,Level2,2147483647,flatFee,0,
1482,Residential,None,2147483647,flatFee,0,
1482,Residential,Level2,2147483647,flatFee,0,
1483,Workplace,None,2147483647,flatFee,0,
1483,Workplace,Level2,2147483647,flatFee,0,
1483,Public,None,2147483647,flatFee,0,
1483,Public,Level2,2147483647,flatFee,0,
1483,Residential,None,2147483647,flatFee,0,
1483,Residential,Level2,2147483647,flatFee,0,
1484,Workplace,None,2147483647,flatFee,0,
1484,Workplace,Level2,2147483647,flatFee,0,
1484,Public,None,2147483647,flatFee,0,
1484,Public,Level2,2147483647,flatFee,0,
1484,Residential,None,2147483647,flatFee,0,
1484,Residential,Level2,2147483647,flatFee,0,
1485,Workplace,None,2147483647,flatFee,0,
1485,Workplace,Level2,2147483647,flatFee,0,
1485,Public,None,2147483647,flatFee,0,
1485,Public,Level2,2147483647,flatFee,0,
1485,Residential,None,2147483647,flatFee,0,
1485,Residential,Level2,2147483647,flatFee,0,
1486,Workplace,None,2147483647,flatFee,0,
1486,Workplace,Level2,2147483647,flatFee,0,
1486,Public,None,2147483647,flatFee,0,
1486,Public,Level2,2147483647,flatFee,0,
1486,Residential,None,2147483647,flatFee,0,
1486,Residential,Level2,2147483647,flatFee,0,
1487,Workplace,None,2147483647,flatFee,0,
1487,Workplace,Level2,2147483647,flatFee,0,
1487,Public,None,2147483647,flatFee,0,
1487,Public,Level2,2147483647,flatFee,0,
1487,Residential,None,2147483647,flatFee,0,
1487,Residential,Level2,2147483647,flatFee,0,
1488,Workplace,None,2147483647,flatFee,0,
1488,Workplace,Level2,2147483647,flatFee,0,
1488,Public,None,2147483647,flatFee,0,
1488,Public,Level2,2147483647,flatFee,0,
1488,Residential,None,2147483647,flatFee,0,
1488,Residential,Level2,2147483647,flatFee,0,
1489,Workplace,None,2147483647,flatFee,0,
1489,Workplace,Level2,2147483647,flatFee,0,
1489,Public,None,2147483647,flatFee,0,
1489,Public,Level2,2147483647,flatFee,0,
1489,Residential,None,2147483647,flatFee,0,
1489,Residential,Level2,2147483647,flatFee,0,
1490,Workplace,None,2147483647,flatFee,0,
1490,Workplace,Level2,2147483647,flatFee,0,
1490,Public,None,2147483647,flatFee,0,
1490,Public,Level2,2147483647,flatFee,0,
1490,Residential,None,2147483647,flatFee,0,
1490,Residential,Level2,2147483647,flatFee,0,
1491,Workplace,None,2147483647,flatFee,0,
1491,Workplace,Level2,2147483647,flatFee,0,
1491,Public,None,2147483647,flatFee,0,
1491,Public,Level2,2147483647,flatFee,0,
1491,Residential,None,2147483647,flatFee,0,
1491,Residential,Level2,2147483647,flatFee,0,
1492,Workplace,None,2147483647,flatFee,0,
1492,Workplace,Level2,2147483647,flatFee,0,
1492,Public,None,2147483647,flatFee,0,
1492,Public,Level2,2147483647,flatFee,0,
1492,Residential,None,2147483647,flatFee,0,
1492,Residential,Level2,2147483647,flatFee,0,
1493,Workplace,None,2147483647,flatFee,0,
1493,Workplace,Level2,2147483647,flatFee,0,
1493,Public,None,2147483647,flatFee,0,
1493,Public,Level2,2147483647,flatFee,0,
1493,Residential,None,2147483647,flatFee,0,
1493,Residential,Level2,2147483647,flatFee,0,
1494,Workplace,None,2147483647,flatFee,0,
1494,Workplace,Level2,2147483647,flatFee,0,
1494,Public,None,2147483647,flatFee,0,
1494,Public,Level2,2147483647,flatFee,0,
1494,Residential,None,2147483647,flatFee,0,
1494,Residential,Level2,2147483647,flatFee,0,
1495,Workplace,None,2147483647,flatFee,0,
1495,Workplace,Level2,2147483647,flatFee,0,
1495,Public,None,2147483647,flatFee,0,
1495,Public,Level2,2147483647,flatFee,0,
1495,Residential,None,2147483647,flatFee,0,
1495,Residential,Level2,2147483647,flatFee,0,
1496,Workplace,None,2147483647,flatFee,0,
1496,Workplace,Level2,2147483647,flatFee,0,
1496,Public,None,2147483647,flatFee,0,
1496,Public,Level2,2147483647,flatFee,0,
1496,Residential,None,2147483647,flatFee,0,
1496,Residential,Level2,2147483647,flatFee,0,
1497,Workplace,None,2147483647,flatFee,0,
1497,Workplace,Level2,2147483647,flatFee,0,
1497,Public,None,2147483647,flatFee,0,
1497,Public,Level2,2147483647,flatFee,0,
1497,Residential,None,2147483647,flatFee,0,
1497,Residential,Level2,2147483647,flatFee,0,
1498,Workplace,None,2147483647,flatFee,0,
1498,Workplace,Level2,2147483647,flatFee,0,
1498,Public,None,2147483647,flatFee,0,
1498,Public,Level2,2147483647,flatFee,0,
1498,Residential,None,2147483647,flatFee,0,
1498,Residential,Level2,2147483647,flatFee,0,
1499,Workplace,None,2147483647,flatFee,0,
1499,Workplace,Level2,2147483647,flatFee,0,
1499,Public,None,2147483647,flatFee,0,
1499,Public,Level2,2147483647,flatFee,0,
1499,Residential,None,2147483647,flatFee,0,
1499,Residential,Level2,2147483647,flatFee,0,
1500,Workplace,None,2147483647,flatFee,0,
1500,Workplace,Level2,2147483647,flatFee,0,
1500,Public,None,2147483647,flatFee,0,
1500,Public,Level2,2147483647,flatFee,0,
1500,Residential,None,2147483647,flatFee,0,
1500,Residential,Level2,2147483647,flatFee,0,
1501,Workplace,None,2147483647,flatFee,0,
1501,Workplace,Level2,2147483647,flatFee,0,
1501,Public,None,2147483647,flatFee,0,
1501,Public,Level2,2147483647,flatFee,0,
1501,Residential,None,2147483647,flatFee,0,
1501,Residential,Level2,2147483647,flatFee,0,
1502,Workplace,None,2147483647,flatFee,0,
1502,Workplace,Level2,2147483647,flatFee,0,
1502,Public,None,2147483647,flatFee,0,
1502,Public,Level2,2147483647,flatFee,0,
1502,Residential,None,2147483647,flatFee,0,
1502,Residential,Level2,2147483647,flatFee,0,
1503,Workplace,None,2147483647,flatFee,0,
1503,Workplace,Level2,2147483647,flatFee,0,
1503,Public,None,2147483647,flatFee,0,
1503,Public,Level2,2147483647,flatFee,0,
1503,Residential,None,2147483647,flatFee,0,
1503,Residential,Level2,2147483647,flatFee,0,
1504,Workplace,None,2147483647,flatFee,0,
1504,Workplace,Level2,2147483647,flatFee,0,
1504,Public,None,2147483647,flatFee,0,
1504,Public,Level2,2147483647,flatFee,0,
1504,Residential,None,2147483647,flatFee,0,
1504,Residential,Level2,2147483647,flatFee,0,
1505,Workplace,None,2147483647,flatFee,0,
1505,Workplace,Level2,2147483647,flatFee,0,
1505,Public,None,2147483647,flatFee,0,
1505,Public,Level2,2147483647,flatFee,0,
1505,Residential,None,2147483647,flatFee,0,
1505,Residential,Level2,2147483647,flatFee,0,
1506,Workplace,None,2147483647,flatFee,0,
1506,Workplace,Level2,2147483647,flatFee,0,
1506,Public,None,2147483647,flatFee,0,
1506,Public,Level2,2147483647,flatFee,0,
1506,Residential,None,2147483647,flatFee,0,
1506,Residential,Level2,2147483647,flatFee,0,
1507,Workplace,None,2147483647,flatFee,0,
1507,Workplace,Level2,2147483647,flatFee,0,
1507,Public,None,2147483647,flatFee,0,
1507,Public,Level2,2147483647,flatFee,0,
1507,Residential,None,2147483647,flatFee,0,
1507,Residential,Level2,2147483647,flatFee,0,
1508,Workplace,None,2147483647,flatFee,0,
1508,Workplace,Level2,2147483647,flatFee,0,
1508,Public,None,2147483647,flatFee,0,
1508,Public,Level2,2147483647,flatFee,0,
1508,Residential,None,2147483647,flatFee,0,
1508,Residential,Level2,2147483647,flatFee,0,
1509,Workplace,None,2147483647,flatFee,0,
1509,Workplace,Level2,2147483647,flatFee,0,
1509,Public,None,2147483647,flatFee,0,
1509,Public,Level2,2147483647,flatFee,0,
1509,Residential,None,2147483647,flatFee,0,
1509,Residential,Level2,2147483647,flatFee,0,
1510,Workplace,None,2147483647,flatFee,0,
1510,Workplace,Level2,2147483647,flatFee,0,
1510,Public,None,2147483647,flatFee,0,
1510,Public,Level2,2147483647,flatFee,0,
1510,Residential,None,2147483647,flatFee,0,
1510,Residential,Level2,2147483647,flatFee,0,
1511,Workplace,None,2147483647,flatFee,0,
1511,Workplace,Level2,2147483647,flatFee,0,
1511,Public,None,2147483647,flatFee,0,
1511,Public,Level2,2147483647,flatFee,0,
1511,Residential,None,2147483647,flatFee,0,
1511,Residential,Level2,2147483647,flatFee,0,
1512,Workplace,None,2147483647,flatFee,0,
1512,Workplace,Level2,2147483647,flatFee,0,
1512,Public,None,2147483647,flatFee,0,
1512,Public,Level2,2147483647,flatFee,0,
1512,Residential,None,2147483647,flatFee,0,
1512,Residential,Level2,2147483647,flatFee,0,
1513,Workplace,None,2147483647,flatFee,0,
1513,Workplace,Level2,2147483647,flatFee,0,
1513,Public,None,2147483647,flatFee,0,
1513,Public,Level2,2147483647,flatFee,0,
1513,Residential,None,2147483647,flatFee,0,
1513,Residential,Level2,2147483647,flatFee,0,
1514,Workplace,None,2147483647,flatFee,0,
1514,Workplace,Level2,2147483647,flatFee,0,
1514,Public,None,2147483647,flatFee,0,
1514,Public,Level2,2147483647,flatFee,0,
1514,Residential,None,2147483647,flatFee,0,
1514,Residential,Level2,2147483647,flatFee,0,
1515,Workplace,None,2147483647,flatFee,0,
1515,Workplace,Level2,2147483647,flatFee,0,
1515,Public,None,2147483647,flatFee,0,
1515,Public,Level2,2147483647,flatFee,0,
1515,Residential,None,2147483647,flatFee,0,
1515,Residential,Level2,2147483647,flatFee,0,
1516,Workplace,None,2147483647,flatFee,0,
1516,Workplace,Level2,2147483647,flatFee,0,
1516,Public,None,2147483647,flatFee,0,
1516,Public,Level2,2147483647,flatFee,0,
1516,Residential,None,2147483647,flatFee,0,
1516,Residential,Level2,2147483647,flatFee,0,
1517,Workplace,None,2147483647,flatFee,0,
1517,Workplace,Level2,2147483647,flatFee,0,
1517,Public,None,2147483647,flatFee,0,
1517,Public,Level2,2147483647,flatFee,0,
1517,Residential,None,2147483647,flatFee,0,
1517,Residential,Level2,2147483647,flatFee,0,
1518,Workplace,None,2147483647,flatFee,0,
1518,Workplace,Level2,2147483647,flatFee,0,
1518,Public,None,2147483647,flatFee,0,
1518,Public,Level2,2147483647,flatFee,0,
1518,Residential,None,2147483647,flatFee,0,
1518,Residential,Level2,2147483647,flatFee,0,
1519,Workplace,None,2147483647,flatFee,0,
1519,Workplace,Level2,2147483647,flatFee,0,
1519,Public,None,2147483647,flatFee,0,
1519,Public,Level2,2147483647,flatFee,0,
1519,Residential,None,2147483647,flatFee,0,
1519,Residential,Level2,2147483647,flatFee,0,
1520,Workplace,None,2147483647,flatFee,0,
1520,Workplace,Level2,2147483647,flatFee,0,
1520,Public,None,2147483647,flatFee,0,
1520,Public,Level2,2147483647,flatFee,0,
1520,Residential,None,2147483647,flatFee,0,
1520,Residential,Level2,2147483647,flatFee,0,
1521,Workplace,None,2147483647,flatFee,0,
1521,Workplace,Level2,2147483647,flatFee,0,
1521,Public,None,2147483647,flatFee,0,
1521,Public,Level2,2147483647,flatFee,0,
1521,Residential,None,2147483647,flatFee,0,
1521,Residential,Level2,2147483647,flatFee,0,
1522,Workplace,None,2147483647,flatFee,0,
1522,Workplace,Level2,2147483647,flatFee,0,
1522,Public,None,2147483647,flatFee,0,
1522,Public,Level2,2147483647,flatFee,0,
1522,Residential,None,2147483647,flatFee,0,
1522,Residential,Level2,2147483647,flatFee,0,
1523,Workplace,None,2147483647,flatFee,0,
1523,Workplace,Level2,2147483647,flatFee,0,
1523,Public,None,2147483647,flatFee,0,
1523,Public,Level2,2147483647,flatFee,0,
1523,Residential,None,2147483647,flatFee,0,
1523,Residential,Level2,2147483647,flatFee,0,
1524,Workplace,None,2147483647,flatFee,0,
1524,Workplace,Level2,2147483647,flatFee,0,
1524,Public,None,2147483647,flatFee,0,
1524,Public,Level2,2147483647,flatFee,0,
1524,Residential,None,2147483647,flatFee,0,
1524,Residential,Level2,2147483647,flatFee,0,
1525,Workplace,None,2147483647,flatFee,0,
1525,Workplace,Level2,2147483647,flatFee,0,
1525,Public,None,2147483647,flatFee,0,
1525,Public,Level2,2147483647,flatFee,0,
1525,Residential,None,2147483647,flatFee,0,
1525,Residential,Level2,2147483647,flatFee,0,
1526,Workplace,None,2147483647,flatFee,0,
1526,Workplace,Level2,2147483647,flatFee,0,
1526,Public,None,2147483647,flatFee,0,
1526,Public,Level2,2147483647,flatFee,0,
1526,Residential,None,2147483647,flatFee,0,
1526,Residential,Level2,2147483647,flatFee,0,
1527,Workplace,None,2147483647,flatFee,0,
1527,Workplace,Level2,2147483647,flatFee,0,
1527,Public,None,2147483647,flatFee,0,
1527,Public,Level2,2147483647,flatFee,0,
1527,Residential,None,2147483647,flatFee,0,
1527,Residential,Level2,2147483647,flatFee,0,
1528,Workplace,None,2147483647,flatFee,0,
1528,Workplace,Level2,2147483647,flatFee,0,
1528,Public,None,2147483647,flatFee,0,
1528,Public,Level2,2147483647,flatFee,0,
1528,Residential,None,2147483647,flatFee,0,
1528,Residential,Level2,2147483647,flatFee,0,
1529,Workplace,None,2147483647,flatFee,0,
1529,Workplace,Level2,2147483647,flatFee,0,
1529,Public,None,2147483647,flatFee,0,
1529,Public,Level2,2147483647,flatFee,0,
1529,Residential,None,2147483647,flatFee,0,
1529,Residential,Level2,2147483647,flatFee,0,
1530,Workplace,None,2147483647,flatFee,0,
1530,Workplace,Level2,2147483647,flatFee,0,
1530,Public,None,2147483647,flatFee,0,
1530,Public,Level2,2147483647,flatFee,0,
1530,Residential,None,2147483647,flatFee,0,
1530,Residential,Level2,2147483647,flatFee,0,
1531,Workplace,None,2147483647,flatFee,0,
1531,Workplace,Level2,2147483647,flatFee,0,
1531,Public,None,2147483647,flatFee,0,
1531,Public,Level2,2147483647,flatFee,0,
1531,Residential,None,2147483647,flatFee,0,
1531,Residential,Level2,2147483647,flatFee,0,
1532,Workplace,None,2147483647,flatFee,0,
1532,Workplace,Level2,2147483647,flatFee,0,
1532,Public,None,2147483647,flatFee,0,
1532,Public,Level2,2147483647,flatFee,0,
1532,Residential,None,2147483647,flatFee,0,
1532,Residential,Level2,2147483647,flatFee,0,
1533,Workplace,None,2147483647,flatFee,0,
1533,Workplace,Level2,2147483647,flatFee,0,
1533,Public,None,2147483647,flatFee,0,
1533,Public,Level2,2147483647,flatFee,0,
1533,Residential,None,2147483647,flatFee,0,
1533,Residential,Level2,2147483647,flatFee,0,
1534,Workplace,None,2147483647,flatFee,0,
1534,Workplace,Level2,2147483647,flatFee,0,
1534,Public,None,2147483647,flatFee,0,
1534,Public,Level2,2147483647,flatFee,0,
1534,Residential,None,2147483647,flatFee,0,
1534,Residential,Level2,2147483647,flatFee,0,
1535,Workplace,None,2147483647,flatFee,0,
1535,Workplace,Level2,2147483647,flatFee,0,
1535,Public,None,2147483647,flatFee,0,
1535,Public,Level2,2147483647,flatFee,0,
1535,Residential,None,2147483647,flatFee,0,
1535,Residential,Level2,2147483647,flatFee,0,
1536,Workplace,None,2147483647,flatFee,0,
1536,Workplace,Level2,2147483647,flatFee,0,
1536,Public,None,2147483647,flatFee,0,
1536,Public,Level2,2147483647,flatFee,0,
1536,Residential,None,2147483647,flatFee,0,
1536,Residential,Level2,2147483647,flatFee,0,
1537,Workplace,None,2147483647,flatFee,0,
1537,Workplace,Level2,2147483647,flatFee,0,
1537,Public,None,2147483647,flatFee,0,
1537,Public,Level2,2147483647,flatFee,0,
1537,Residential,None,2147483647,flatFee,0,
1537,Residential,Level2,2147483647,flatFee,0,
1538,Workplace,None,2147483647,flatFee,0,
1538,Workplace,Level2,2147483647,flatFee,0,
1538,Public,None,2147483647,flatFee,0,
1538,Public,Level2,2147483647,flatFee,0,
1538,Residential,None,2147483647,flatFee,0,
1538,Residential,Level2,2147483647,flatFee,0,
1539,Workplace,None,2147483647,flatFee,0,
1539,Workplace,Level2,2147483647,flatFee,0,
1539,Public,None,2147483647,flatFee,0,
1539,Public,Level2,2147483647,flatFee,0,
1539,Residential,None,2147483647,flatFee,0,
1539,Residential,Level2,2147483647,flatFee,0,
1540,Workplace,None,2147483647,flatFee,0,
1540,Workplace,Level2,2147483647,flatFee,0,
1540,Public,None,2147483647,flatFee,0,
1540,Public,Level2,2147483647,flatFee,0,
1540,Residential,None,2147483647,flatFee,0,
1540,Residential,Level2,2147483647,flatFee,0,
1541,Workplace,None,2147483647,flatFee,0,
1541,Workplace,Level2,2147483647,flatFee,0,
1541,Public,None,2147483647,flatFee,0,
1541,Public,Level2,2147483647,flatFee,0,
1541,Residential,None,2147483647,flatFee,0,
1541,Residential,Level2,2147483647,flatFee,0,
1542,Workplace,None,2147483647,flatFee,0,
1542,Workplace,Level2,2147483647,flatFee,0,
1542,Public,None,2147483647,flatFee,0,
1542,Public,Level2,2147483647,flatFee,0,
1542,Residential,None,2147483647,flatFee,0,
1542,Residential,Level2,2147483647,flatFee,0,
1543,Workplace,None,2147483647,flatFee,0,
1543,Workplace,Level2,2147483647,flatFee,0,
1543,Public,None,2147483647,flatFee,0,
1543,Public,Level2,2147483647,flatFee,0,
1543,Residential,None,2147483647,flatFee,0,
1543,Residential,Level2,2147483647,flatFee,0,
1544,Workplace,None,2147483647,flatFee,0,
1544,Workplace,Level2,2147483647,flatFee,0,
1544,Public,None,2147483647,flatFee,0,
1544,Public,Level2,2147483647,flatFee,0,
1544,Residential,None,2147483647,flatFee,0,
1544,Residential,Level2,2147483647,flatFee,0,
1545,Workplace,None,2147483647,flatFee,0,
1545,Workplace,Level2,2147483647,flatFee,0,
1545,Public,None,2147483647,flatFee,0,
1545,Public,Level2,2147483647,flatFee,0,
1545,Residential,None,2147483647,flatFee,0,
1545,Residential,Level2,2147483647,flatFee,0,
1546,Workplace,None,2147483647,flatFee,0,
1546,Workplace,Level2,2147483647,flatFee,0,
1546,Public,None,2147483647,flatFee,0,
1546,Public,Level2,2147483647,flatFee,0,
1546,Residential,None,2147483647,flatFee,0,
1546,Residential,Level2,2147483647,flatFee,0,
1547,Workplace,None,2147483647,flatFee,0,
1547,Workplace,Level2,2147483647,flatFee,0,
1547,Public,None,2147483647,flatFee,0,
1547,Public,Level2,2147483647,flatFee,0,
1547,Residential,None,2147483647,flatFee,0,
1547,Residential,Level2,2147483647,flatFee,0,
1548,Workplace,None,2147483647,flatFee,0,
1548,Workplace,Level2,2147483647,flatFee,0,
1548,Public,None,2147483647,flatFee,0,
1548,Public,Level2,2147483647,flatFee,0,
1548,Residential,None,2147483647,flatFee,0,
1548,Residential,Level2,2147483647,flatFee,0,
1549,Workplace,None,2147483647,flatFee,0,
1549,Workplace,Level2,2147483647,flatFee,0,
1549,Public,None,2147483647,flatFee,0,
1549,Public,Level2,2147483647,flatFee,0,
1549,Residential,None,2147483647,flatFee,0,
1549,Residential,Level2,2147483647,flatFee,0,
1550,Workplace,None,2147483647,flatFee,0,
1550,Workplace,Level2,2147483647,flatFee,0,
1550,Public,None,2147483647,flatFee,0,
1550,Public,Level2,2147483647,flatFee,0,
1550,Residential,None,2147483647,flatFee,0,
1550,Residential,Level2,2147483647,flatFee,0,
1551,Workplace,None,2147483647,flatFee,0,
1551,Workplace,Level2,2147483647,flatFee,0,
1551,Public,None,2147483647,flatFee,0,
1551,Public,Level2,2147483647,flatFee,0,
